ticker,published_at,source_name,author,title,description,content,url
META,2026-04-18T04:49:38Z,The Times of India,ETtech,Meet Srinivas Narayanan: IIT Madras alumnus who helped scale ChatGPT,"Srinivas Narayanan, the Indian-origin senior executive is an alumnus of IIT Madras (Batch of 1995) and pursued Master’s programme in Computer Science from the University of Wisconsin-Madison. He will leave OpenAI at the end of next week. This marks a key lead…","Srinivas Narayanan, a senior engineering leader at OpenAI, announced he will leave the company at the end of next week. This marks a key leadership exit as the company rapidly expands its enterprise … [+2159 chars]",https://economictimes.indiatimes.com/tech/technology/meet-srinivas-narayanan-iit-madras-alumnus-who-helped-scale-chatgpt/articleshow/130347154.cms
META,2026-04-18T04:03:43Z,Livemint,Mausam Jha,"Who is Srinivas Narayanan? US techie quits OpenAI, plans to return to India to spend time with ‘ageing parents’","Srinivas Narayanan, former CTO of B2B Applications at OpenAI, is leaving the company after three years. He plans to spend time with his aging parents in India before embarking on a new professional journey.","Srinivas Narayanan, an Indian-origin tech leader who has served as Chief Technology Officer for B2B Applications at OpenAI since September 2025, has announced he will be leaving the company next week… [+3545 chars]",https://www.livemint.com/companies/people/who-is-srinivas-narayanan-us-techie-quits-openai-plans-to-return-to-india-to-spend-time-with-ageing-parents-11776481567716.html
META,2026-04-18T03:54:07Z,The Times of India,Reuters,Wall Street Week Ahead: Surging record-high US stocks to wade deeper into earnings season,"The U.S. stock market has achieved record highs, fueled by hopes of cooling U.S.-Iran tensions and an anticipated robust first-quarter earnings season. Despite war-related concerns, major indexes like the S&P 500 and Nasdaq have seen a swift rebound, with inv…","Investors will look to a heavy week of U.S. corporate results to further fuel a stunning rebound in the U.S. stock market, which has shaken off war-related concerns to reach record peaks. Hopes for a… [+4787 chars]",https://economictimes.indiatimes.com/markets/us-stocks/news/wall-street-week-ahead-surging-record-high-us-stocks-to-wade-deeper-into-earnings-season/articleshow/130346693.cms
META,2026-04-18T02:58:05Z,Crypto Briefing,Editorial Team,"Nader Al-Naji: Decentralized social platforms ensure censorship resistance, bank-backed stablecoins are set to dominate, and Deso’s unique blockchain drastically reduces content storage costs | Unchained","Dismissal of fraud charges highlights the challenges of regulating decentralized social platforms like Deso.
The post Nader Al-Naji: Decentralized social platforms ensure censorship resistance, bank-backed stablecoins are set to dominate, and Deso’s unique bl…","Dismissal of fraud charges highlights the challenges of regulating decentralized social platforms like Deso. Key takeaways
<ul><li>Decentralized social platforms offer censorship resistance by stori… [+7958 chars]",https://cryptobriefing.com/nader-al-naji-decentralized-social-platforms-ensure-censorship-resistance-bank-backed-stablecoins-are-set-to-dominate-and-desos-unique-blockchain-drastically-reduces-content-storage-costs-uncha/
META,2026-04-18T02:22:38Z,Crypto Briefing,Estefano Gomez,"Meta to cut 8,000 jobs amid big tech cost-cutting efforts","Meta's job cuts highlight ongoing tech sector cost reductions, while geopolitical shifts may stabilize oil markets, affecting global economies.
The post Meta to cut 8,000 jobs amid big tech cost-cutting efforts appeared first on Crypto Briefing.","Meta Platforms plans to cut 8,000 jobs, and Trump’s Strait of Hormuz announcement has shifted geopolitical expectations. Crude oil predictions for June now show decreased odds that oil will hit $90, … [+1461 chars]",https://cryptobriefing.com/meta-to-cut-8000-jobs-amid-big-tech-cost-cutting-efforts/
META,2026-04-18T00:42:25Z,MyMotherLode.com,Stockstory April,"Revvity, Bio-Techne, Corcept, Supernus Pharmaceuticals, and Phibro Animal Health Shares Skyrocket, What You Need To Know","Revvity, Bio-Techne, Corcept, Supernus Pharmaceuticals, and Phibro Animal Health Shares Skyrocket, What You Need To Knowmymotherlode.com","What Happened? 
A number of stocks jumped in the afternoon session after the reopening of the Strait of Hormuz signaled a cooling of global logistics and energy costs. 
For healthcare providers and… [+2747 chars]",http://money.mymotherlode.com/clarkebroadcasting.mymotherlode/article/stockstory-2026-4-17-revvity-bio-techne-corcept-supernus-pharmaceuticals-and-phibro-animal-health-shares-skyrocket-what-you-need-to-know
META,2026-04-17T22:27:15Z,ABC News (AU),Fiona Blackwood,Frustrated parents look to enforce 'ineffective' social media ban,Tech companies are coming under fire as Australian parents increasingly voice concerns that some online platforms are failing to keep kids under 16 off their platforms.,"When Australia banned social media access for under-16-year-olds late last year, it was a world-leading move.
The new laws were a response to growing concerns about the negative mental health impact… [+9413 chars]",https://www.abc.net.au/news/2026-04-18/parents-say-social-media-ban-for-under-16s-ineffective/106573126
META,2026-04-17T22:20:05Z,Yahoo Entertainment,John Csiszar,"Musk’s Latest Announcement: SpaceX, Grok and What It Means for Investors","SpaceX’s IPO buzz is soaring after its xAI merger. Here’s what the massive valuation, retail access and Musk’s strategy could end up meaning for investors.","SpaceX is planning to go public in June, and its initial public offering (IPO) is generating plenty of buzz among investors and analysts. The company recently merged with Elon Musks artificial intell… [+2521 chars]",https://finance.yahoo.com/markets/stocks/articles/musk-latest-announcement-spacex-grok-222005946.html
META,2026-04-17T22:19:40Z,Tubefilter,Sam Gutelle,"Have you heard? Sykkuno’s bad behavior, Mamdani’s Sidetalk inspo, and a Tax Day surprise.","Each week, we handpick a selection of stories to give you a snapshot of trends, updates, business moves, and more from around the creator industry.
This week, a popular streamer was outed for past indiscretions, New York City's mayor kicked a shoutout to a cr…","Each week, we handpick a selection of stories to give you a snapshot of trends, updates, business moves, and more from around the creator industry.
This week, a popular streamer was outed for past i… [+5981 chars]",https://www.tubefilter.com/2026/04/17/have-you-heard-sykkuno-zohran-mamdani-sidetalk-tax-day/
META,2026-04-17T22:18:24Z,Financial Post,Gigi Suhanic,This TSX stock soared over 400% with help from Nvidia. Where will it go from here?,"The Week in Stocks: Where tech giant earnings may be headed, top energy picks to navigate the reopening of the Strait of Hormuz and more.","Where tech giant earnings may be headed, RBC Capital Markets top energy picks to navigate the reopening of the Strait of Hormuz and more from The Week in Stocks. 
THIS CONTENT IS RESERVED FOR SUBSCR… [+6827 chars]",https://financialpost.com/investing/this-tsx-stock-soared-help-nvidia
META,2026-04-17T21:32:00Z,MarketWatch,Joseph Adinolfi and Christine Idzelis,Nasdaq scores longest winning streak since 1992 as historic stock-market comeback continues,A rally that has already catapulted stocks higher with a velocity rarely seen before continued to pick up speed on Friday.,"The stock markets rebound continued to pick up speed Friday. - Getty Images/iStockphoto
A rally that has already catapulted stocks higher with a velocity rarely seen before continued to pick up spee… [+4092 chars]",https://www.marketwatch.com/story/nasdaq-heads-toward-its-longest-winning-streak-since-1992-as-historic-stock-market-comeback-continues-e84c2c59
META,2026-04-17T21:09:55Z,Yahoo Entertainment,,Can Muse Spark Supercharge Meta Platforms (META)’s Ad Business?,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_1053f83c-0c04-4dc4-ade9-a02ac2125067
META,2026-04-17T21:01:00Z,GlobeNewswire,Keeps,"Keeps Hair Growth Product Claims Evaluated: Topical & Oral RX Hair Loss Prescription Treatment with Finasteride, Dutasteride & Minoxidil","Keeps presents finasteride, dutasteride & minoxidil prescription hair loss plans for men via telehealth clinician assessment — 2026 platform overview....","New York, NY, April 17, 2026 (GLOBE NEWSWIRE) -- This release presents an informational overview of the Keeps hair loss treatment platform, including how product claims, prescription ingredients, and… [+35275 chars]",https://www.globenewswire.com/news-release/2026/04/17/3276510/0/en/Keeps-Hair-Growth-Product-Claims-Evaluated-Topical-Oral-RX-Hair-Loss-Prescription-Treatment-with-Finasteride-Dutasteride-Minoxidil.html
META,2026-04-17T20:58:38Z,Abcnews.com,AARON KATERSKY,"Facebook to remove imposter accounts tied to immigration scams, DA's office says",Manhattan District Attorney Alvin Bragg asked Meta to take action last week.,"Meta, the parent company of Facebook and WhatsApp, has pledged to remove imposter accounts tied to scams that were recently flagged by the Manhattan district attorney's office, following a phone call… [+2332 chars]",https://abcnews.com/US/facebook-remove-imposter-accounts-tied-immigration-scams-das/story?id=132149095
META,2026-04-17T20:43:00Z,New York Post,Thomas Barrabi,"Meta to cut 8,000 jobs — 10% of workforce — in major bloodbath next month: report","Mark Zuckerberg’s Meta plans to lay off 10% of its workforce in a companywide bloodletting on May 20 – with even more cuts to follow later in the year, according to a report Friday.","Mark Zuckerbergs Meta plans to lay off 10% of its workforce in a companywide bloodbath next month with even more cuts to follow later in the year, according to a report Friday.
The Instagram parent … [+2586 chars]",https://nypost.com/2026/04/17/business/meta-to-cut-8000-jobs-in-major-bloodbath-next-month-report/
META,2026-04-17T19:07:00Z,Daily Signal,Elizabeth Troutman Mitchell,This Senator Says She Wrote Draft of First Federal AI Guidebook,"Sen. Marsha Blackburn wants her vision for the future of American artificial intelligence, with strict child safeguards, to prevail over a tech accelerationist push that... Read More
The post This Senator Says She Wrote Draft of First Federal AI Guidebook app…","Sen. Marsha Blackburn wants her vision for the future of American artificial intelligence, with strict child safeguards, to prevail over a tech accelerationist push that overrides state regulations w… [+4790 chars]",https://www.dailysignal.com/2026/04/17/this-senator-says-she-wrote-draft-of-first-federal-ai-guidebook/
META,2026-04-17T19:07:00Z,GlobeNewswire,Supernatural Man,Brazilian Wood Claims Evaluated: Discover the Male Enhancement Hardening Pill Truth by SuperNatural Man,"Brazilian Wood by SuperNatural Man examined in 2026 report covering male performance ingredients, Yohimbe research context, and supplement label disclosure","San Antonio, TX, April 17, 2026 (GLOBE NEWSWIRE) -- A commission may be earned if a purchase is made through links in this report, at no additional cost to the reader. An informational report has bee… [+25054 chars]",https://www.globenewswire.com/news-release/2026/04/17/3276458/0/en/Brazilian-Wood-Claims-Evaluated-Discover-the-Male-Enhancement-Hardening-Pill-Truth-by-SuperNatural-Man.html
META,2026-04-17T19:00:00Z,Motley Fool Australia,Tristan Harrison,3 reasons why the Vanguard MSCI Index International Shares ETF is a great buy for wealth building,"This is a highly effective investment for increasing net worth in the long term. 
The post 3 reasons why the Vanguard MSCI Index International Shares ETF is a great buy for wealth building appeared first on The Motley Fool Australia.","The Vanguard MSCI Index International Shares ETF (ASX: VGS) is one of the most appealing exchange-traded funds (ETFs) when it comes to capital growth, in my view.
It's an offering from Vanguard, one… [+3145 chars]",https://www.fool.com.au/2026/04/18/3-reasons-why-the-vanguard-msci-index-international-shares-etf-is-a-great-buy-for-wealth-building/
META,2026-04-17T18:49:41Z,The Times of India,Bloomberg,When 'I' meets AI: Tech elite's wealth adviser turns multibillion-dollar force in AI frenzy,"Iconiq, a private wealth manager for global elites, is now a major force in venture capital. The firm is making substantial bets on AI startups, investing billions. Iconiq plans to raise billions more for its venture arm. Its early AI investments are already …","Last year, Anthropic PBC chief Dario Amodei and a handful of executives travelled 8,000 miles from San Francisco to West Asia. They were there to meet with some of the world's most deep-pocketed inve… [+5037 chars]",https://economictimes.indiatimes.com/news/international/business/when-i-meets-ai-tech-elites-wealth-adviser-turns-multibillion-dollar-force-in-ai-frenzy/articleshow/130341975.cms
META,2026-04-17T18:26:57Z,Hireinfluence.com,Valentine Fourmentin,Influencer Marketing Services in Los Angeles: A Services Guide for Enterprise Brands - HireInfluence.com,"Los Angeles has become the most concentrated creator market in the United States. More professional creators live in LA than any other city, more","Los Angeles has become the most concentrated creator market in the United States. More professional creators live in LA than any other city, more entertainment brands headquarter here, and more creat… [+13935 chars]",https://hireinfluence.com/blog/influencer-marketing-services-in-los-angeles-a-services-guide-for-enterprise-brands/
META,2026-04-17T17:43:41Z,Ibtimes.com.au,Anthony Will,88% Still Stalk Exes on Facebook? New 2026 Data Reveals Persistent Post-Breakup Habits,"Nearly nine in 10 people admit to checking their ex's Facebook profile after a breakup, according to recurring research that continues to circulate widely in 2026, even as broader cyberstalking statistics show technology playing an ever-larger role in monitor…","Nearly nine in 10 people admit to checking their ex's Facebook profile after a breakup, according to recurring research that continues to circulate widely in 2026, even as broader cyberstalking stati… [+7330 chars]",https://www.ibtimes.com.au/88-still-stalk-exes-facebook-new-2026-data-reveals-persistent-post-breakup-habits-1866908
META,2026-04-17T17:27:42Z,Wealthmanagement.com,Natasha Mascarenhas,"Iconiq, Go-To Wealth Adviser for Tech’s Elite, Is Putting Billions Into AI","Last year, Anthropic PBC chief Dario Amodei and a handful of executives traveled 8,000 miles from San Francisco to the Middle East.  Photos of Amodei and...","Some of Iconiqs early VC bets have already paid off. The firms first four funds, all launched before 2020, rank&amp;nbsp;among the top 25% of their peer groups as of the end of last year, based on th… [+17104 chars]",https://www.wealthmanagement.com/artificial-intelligence/iconiq-go-to-wealth-adviser-for-tech-s-elite-is-putting-billions-into-ai
META,2026-04-17T17:08:41Z,The Times of India,Bloomberg,"Iconiq, go-to wealth adviser for tech’s elite, is putting billions into AI","Iconiq is expanding aggressively into venture capital, investing billions in AI startups like Anthropic. Leveraging elite global networks, it connects founders with powerful investors, achieving strong returns while navigating risks, conflicts of interest, an…","Last year, Anthropic PBC chief Dario Amodei and a handful of executives traveled 8,000 miles from San Francisco to the Middle East. They were there to meet with some of the worlds most deep-pocketed … [+17514 chars]",https://economictimes.indiatimes.com/tech/artificial-intelligence/iconiq-go-to-wealth-adviser-for-techs-elite-is-putting-billions-into-ai/articleshow/130339049.cms
META,2026-04-17T16:53:03Z,Ibtimes.com.au,Daniel Lee,Is Instagram Down Right Now? Users Report Posting Glitches as Meta Faces Fresh Complaints,"Instagram appeared largely operational Saturday but users continued to voice frustration over intermittent posting and publishing issues, according to real-time tracking sites, even as no widespread global outage was confirmed by Meta Platforms Inc.","Instagram appeared largely operational Saturday but users continued to voice frustration over intermittent posting and publishing issues, according to real-time tracking sites, even as no widespread … [+7868 chars]",https://www.ibtimes.com.au/instagram-down-right-now-users-report-posting-glitches-meta-faces-fresh-complaints-1866899
META,2026-04-17T16:09:27Z,Fox News,,"Fox News AI Newsletter: Tech company cuts 1,000 jobs in AI-driven restructuring","The Fox News AI Newsletter gives readers the latest AI technology advancements, covering the challenges and opportunities AI presents.","Welcome to Fox News Artificial Intelligence newsletter with the latest AI technology advancements.
IN TODAYS NEWSLETTER:
- Snapchat parent company cuts 1,000 jobs in major AI-driven workforce restr… [+7721 chars]",https://www.foxnews.com/tech/ai-newsletter-tech-company-cuts-1000-jobs-ai-driven-restructuring
META,2026-04-17T14:37:00Z,GlobeNewswire,Research and Markets,"Network Copyright Global Market Forecast Report 2026-2032: $42.13 Bn Opportunities in Automated Content Protection, Adaptable Enforcement Models, Cross-industry Collaboration, and Managed Services","Opportunities include automated content protection, adaptable enforcement models, regional strategies, cross-industry collaboration, and managed services for copyright compliance and monetization. Opportunities include automated content protection, adaptable …","Dublin, April 17, 2026 (GLOBE NEWSWIRE) -- The ""Network Copyright Market - Global Forecast 2026-2032"" report has been added to ResearchAndMarkets.com's offering.
The Network Copyright Market grew fr… [+4705 chars]",https://www.globenewswire.com/news-release/2026/04/17/3276295/28124/en/Network-Copyright-Global-Market-Forecast-Report-2026-2032-42-13-Bn-Opportunities-in-Automated-Content-Protection-Adaptable-Enforcement-Models-Cross-industry-Collaboration-and-Manag.html
META,2026-04-17T14:00:00Z,MarketingProfs.com,,"AI Update, April 17, 2026: AI News and Views From the Past Week","Catch up on select AI news and developments since Friday, April 10. Stay in the know. Read the full article at MarketingProfs","Catch up on select AI news and developments from the past week or so:
ChatGPT 5.3 reduces outbound links as authority signals reshape AI search. ChatGPT 5.3 introduces a major shift in how AI search… [+23333 chars]",https://www.marketingprofs.com/opinions/2026/54556/ai-update-april-17-2026-ai-news-and-views-from-the-past-week
META,2026-04-17T13:38:29Z,The Times of India,ETtech,Jio nears market debut; Wipro slips after results,Jio Platforms is edging towards a long-awaited IPO as markets wobble amid Iran tensions. This and more in today's ETtech Top 5.,Jio Platforms is edging towards a long-awaited IPO as markets wobble amid Iran tensions. This and more in today's ETtech Top 5.Also in the letter: Done DealsSequoia's fresh $7b doughEnd of Netflix's … [+6154 chars],https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/jio-preps-may-ipo-wipro-slips-after-results/articleshow/130334219.cms
META,2026-04-17T13:01:47Z,TechCrunch,Lauren Forristal,SaySo is a new short-form video app that aims to restore users' trust in news | TechCrunch,Users are fed up with misinformation and AI slop cluttering their feeds. SaySo is a new short-form video app that delivers news from vetted creators and journalists.,"Many users are drawn to social media platforms like TikTok, Instagram, and YouTube to stay up to date on news. 
However, people are increasingly complaining about misinformation and AI slop clutteri… [+3603 chars]",https://techcrunch.com/2026/04/17/sayso-is-a-new-short-form-video-app-that-aims-to-restore-users-trust-in-news/
META,2026-04-17T13:00:00Z,Cloudflare.com,"Cam Whiteside, David Belson, André Cruz",Redirects for AI Training enforces canonical content,Soft directives don’t stop crawlers from ingesting deprecated content. Redirects for AI Training allows anybody on Cloudflare to redirect verified crawlers to canonical pages with one toggle and no origin changes.,"Cloudflare's Wrangler CLI has published several major versions over the past six years, each containing at least some critical changes to commands, configuration, or how developers interact with the … [+10111 chars]",https://blog.cloudflare.com/ai-redirects/
META,2026-04-17T12:18:15Z,MacRumors,Hartley Charlton,iPod Marketing Veteran Stan Ng Retires After 31 Years at Apple,"Stan Ng, Apple's vice president of product marketing for Apple Watch, AirPods, Health, and Home, has retired after 31 years at the company (via Bloomberg).





Ng publicly announced his departure on LinkedIn on Thursday, sharing an image of the sunrise at Ap…","Stan Ng, Apple's vice president of product marketing for Apple Watch, AirPods, Health, and Home, has retired after 31 years at the company (via Bloomberg).
Ng publicly announced his departure on Lin… [+2221 chars]",https://www.macrumors.com/2026/04/17/ipod-marketing-veteran-retires/
META,2026-04-17T12:03:05Z,Irish Examiner,Emer Walsh,From Ballincollig to Manhattan: The remarkable career of Samantha Barry,Childhood of storytelling led the Cork native to becoming a trailblazing editor-in-chief of Glamour magazine,"After eight years leading one of the US's largest women's magazines, Cork native Samantha Barry has announced she is stepping down as editor-in-chief of Glamour and leaving the publication's parent c… [+6065 chars]",https://www.irishexaminer.com/business/companies/arid-41829212.html
META,2026-04-17T11:58:57Z,Human Rights Watch,Human Rights Watch,India: Proposed Rules to Expand Online Censorship,"Click to expand Image
 



 
 
 

 
 
 
 
 Facebook's logo is seen on an android mobile phone.

 © 2018 Omar Marques/SOPA Images/LightRocket via Getty Images
 
 


 
(New York) – The Indian government should immediately withdraw rules that would allow greater…","(New York) The Indian government should immediately withdraw rules that would allow greater executive control over online content and further undermine privacy in the country, Human Rights Watch said… [+6817 chars]",https://www.hrw.org/news/2026/04/17/india-proposed-rules-to-expand-online-censorship
META,2026-04-17T11:52:59Z,BusinessLine,Vallari Sanzgiri,Downsized IT professionals shift to growing Indian start-up scene,"Downsized IT professionals are increasingly joining India's startup scene, seeking broader roles and higher growth opportunities amid hiring slowdowns.","A hiring slowdown across Indias IT services sector is pushing professionals affected by downsizing to explore opportunities in the countrys fast-growing start-up ecosystem, where roles often come wit… [+3160 chars]",https://www.thehindubusinessline.com/info-tech/downsized-it-professionals-shift-to-growing-indian-start-up-scene/article70873422.ece
META,2026-04-17T10:32:09Z,Techbullion.com,Pr Desk,5 Crypto Marketing Mistakes to Stop Now,The fastest way to waste a crypto marketing budget is to repeat the same mistakes every other project makes. Agencies that audit blockchain campaigns weekly report remarkably consistent patterns of failure. This guide breaks down the five most common crypto m…,The fastest way to waste a crypto marketing budget is to repeat the same mistakes every other project makes. Agencies that audit blockchain campaigns weekly report remarkably consistent patterns of f… [+11431 chars],https://techbullion.com/stop-doing-these-5-things-in-crypto-marketing-we-see-them-every-week/
META,2026-04-17T09:00:06Z,Werd.io,Ben Werdmuller,"Notable links: April 17, 2026",How AI is affecting thinking and distribution – and why relationships are still at the heart of great teams.,"Most Fridays, I share a handful of pieces that caught my eye at the intersection of technology, media, and society.
Did I miss something important? Send me an email to let me know.
Im tired. Everyo… [+13353 chars]",https://werd.io/notable-links-april-17-2026/
META,2026-04-17T09:00:01Z,Business Insider,nsheidlower@businessinsider.com (Noah Sheidlower),She fell in her 80s and lives in a nursing home. A VR headset is giving her hope.,Mynd Immersive's VR headsets let older adults travel and combat loneliness from inside nursing homes and senior living facilities.,"Carol Foster inched her walker toward the front of a senior living meeting room and paused while a virtual reality headset was strapped onto her face.
For a moment, the 82-year-old could only see a … [+11278 chars]",https://www.businessinsider.com/aging-vr-retirement-ai-age-tech-mynd-immersive-nursing-homes-2026-4
META,2026-04-17T08:49:00Z,Ibtimes.com.au,Mike Clair,Meta Stock 2026: Buy or Sell? Wall Street Says Strong Buy as AI and Ads Fuel Rally Toward $800+,"MENLO PARK, Calif. — Meta Platforms Inc. stock has delivered solid gains in early 2026, closing at $676.87 on April 16 after a strong week that saw shares climb more than 7 percent in a single session earlier in the month.","MENLO PARK, Calif. — Meta Platforms Inc. stock has delivered solid gains in early 2026, closing at $676.87 on April 16 after a strong week that saw shares climb more than 7 percent in a single sessio… [+7710 chars]",https://www.ibtimes.com.au/meta-stock-2026-buy-sell-wall-street-says-strong-buy-ai-ads-fuel-rally-toward-800-1866847
META,2026-04-17T08:23:28Z,The Times of India,PTI,Actor Allu Arjun moves Delhi HC for protection of personality rights,"Seeking the protection of Arjun's personality rights, senior counsel Swathi Sukumar, representing the actor, submitted that his personality traits were being misappropriated for the sale of merchandise bearing his image and signature, operating voice-cloning …","New Delhi, Telugu actor Allu Arjun on Friday urged the Delhi High Court to stop the unauthorised use of his name, voice and likeness by several entities for commercial use and impersonation.Justice T… [+1571 chars]",https://economictimes.indiatimes.com/news/india/actor-allu-arjun-moves-delhi-hc-for-protection-of-personality-rights/articleshow/130327217.cms
META,2026-04-17T08:11:01Z,PRNewswire,Iab Hk,IAB Hong Kong Digital Awards 2025 Honours Brilliance in Digital Marketing,"/PRNewswire/ -- The ""IAB Hong Kong Digital Awards 2025"" concluded successfully on 16 March at M+ AGATE, celebrating outstanding achievements in Hong Kong's...","McDonald's Hong Kong and OMD Hong Kong Crown as Grand Winners
HONG KONG, April 17, 2026 /PRNewswire/ -- The ""IAB Hong Kong Digital Awards 2025"" concluded successfully on 16 March at M+ AGATE, celebr… [+10131 chars]",https://www.prnewswire.com/apac/news-releases/iab-hong-kong-digital-awards-2025-honours-brilliance-in-digital-marketing-302745670.html
META,2026-04-17T08:00:00Z,ExchangeWire,Sheila Obeng-King,The Stack: Advertising’s Next Phase,"This week, advertising, streaming, and regulation converged as platforms doubled down on monetisation while facing growing scrutiny. In today’s MadTech Daily, we discuss OpenAI building a tool to track ChatGPT ad conversions, UK MPs voting down under-16 socia…","This week, advertising, streaming, and regulation converged as platforms doubled down on monetisation while facing growing scrutiny. On todays MadTech Daily, we discuss OpenAI building a tool to trac… [+2372 chars]",https://www.exchangewire.com/blog/2026/04/17/the-stack-advertisings-next-phase/
META,2026-04-17T07:45:00Z,Geeky Gadgets,Julian Horsey,Why ChatGPT is Suddenly Collecting 70% More of Your Personal Data,"A recent analysis by Surfshark highlights a striking 70% increase in data collection practices among AI chatbots, including ChatGPT, over the past year. Notably, ChatGPT now gathers 17 out of 35 possible data types, ranging from search history to health metri…","A recent analysis by Surfshark highlights a striking 70% increase in data collection practices among AI chatbots, including ChatGPT, over the past year. Notably, ChatGPT now gathers 17 out of 35 poss… [+7457 chars]",https://www.geeky-gadgets.com/chatgpt-data-collection-increase/
META,2026-04-17T07:20:22Z,MediaNama.com,Azdhan,"Reading List: IT Rules and the future of online speech in India, April 23, Delhi #NAMA","MediaNama’s curated reading list breaks down the IT Rules, censorship trends, and free speech concerns shaping India’s digital landscape. Register now for our April 23 hybrid event.
The post Reading List: IT Rules and the future of online speech in India, Apr…","As MediaNama is gearing up for our hybrid event on IT Rules and the future of online speech in India, we have compiled a comprehensive reading list to help you get up to speed with the topics we inte… [+9167 chars]",https://www.medianama.com/2026/04/223-reading-list-it-rules-future-online-speech-in-india-april-23/
META,2026-04-17T07:02:49Z,BusinessLine,ANI,"Gautam Adani becomes Asia’s richest person, tops Mukesh Ambani on Bloomberg Billionaires Index","Gautam Adani, Founder and Chairman of the Adani Group, now ranks 19th globally on the Bloomberg Billionaires Index with a net worth of $92.6 billion","Gautam Adani has overtaken Mukesh Ambani to become Asia's richest person, according to the latest data from the Bloomberg Billionaires Index.
As per the rankings released on Friday, Gautam Adani, Fo… [+2027 chars]",https://www.thehindubusinessline.com/news/gautam-adani-becomes-asias-richest-person-tops-mukesh-ambani-on-bloomberg-billionaires-index/article70872674.ece
META,2026-04-17T06:01:46Z,Alltoc.com,AllToc,Why did China probe Meta’s Manus deal? #tech,"China mobilized agencies to probe Meta’s Manus deal Multiple Chinese agencies have been mobilized to investigate Meta’s “Manus” deal, reported as worth about $2 billion. The move underscores how high stakes cross border tech deals are increasingly becoming ma…","Multiple Chinese agencies have been mobilized to investigate Metas Manus deal, reported as worth about $2 billion. The move underscores how high-stakes cross-border tech deals are increasingly becomi… [+1599 chars]",https://alltoc.com/tech/why-did-china-probe-metas-manus-deal
META,2026-04-17T05:00:17Z,Help Net Security,Sinisa Markovic,Social media bans might steer kids into riskier corners of the internet,"Governments are moving to block children under 16 from social media in the name of safety. But once these measures move from policy to practice, they raise a harder question: what happens when protecting kids requires collecting more data than ever before and…","Governments are moving to block children under 16 from social media in the name of safety. But once these measures move from policy to practice, they raise a harder question: what happens when protec… [+3990 chars]",https://www.helpnetsecurity.com/2026/04/17/children-social-media-ban-cybersecurity-risks/
META,2026-04-17T04:55:22Z,Wccftech,Hassan Mujtaba,AMD’s Instinct MI450 Reportedly Secures A Major AI Customer,"Recent chatter suggests that AMD has secured a major AI customer deal with its upcoming Instinct MI450 GPU accelerators. Supply Constraints Push Anthropic To Sign A Major Deal With AMD, Will Be Leveraging Next-Gen Instinct MI450 GPUs Given the tightness surro…","Recent chatter suggests that AMD has secured a major AI customer deal with its upcoming Instinct MI450 GPU accelerators.
Given the tightness surrounding the industry's supply chain, major AI players… [+4263 chars]",https://wccftech.com/amd-instinct-mi450-secures-major-ai-customer-win/
META,2026-04-17T04:30:00Z,Independent.ie,Gian Volpicelli and Ania Nussbaum,Emmanuel Macron leads charge to put guardrails on social media,French president Emmanuel Macron said Europe must come up with a cohesive approach to protecting children online as the bloc grapples with how to regulate social networks.,"Concerns over childrens safety as they navigate the online world puts EU on collision course with US tech firms
French president Emmanuel Macron said Europe must come up with a cohesive approach to … [+2758 chars]",https://www.independent.ie/world-news/europe/emmanuel-macron-leads-charge-to-put-guardrails-on-social-media/a1664357419.html
META,2026-04-17T04:03:22Z,AdExchanger,AdExchanger,The OpenAI Pixel Has Landed; Amazon’s Credit Card Ban Triggers An Ad Boycott,"OpenAI has its own tracking pixel; Amazon sellers are boycotting the platform; and DirecTV hops on the CAPI bandwagon.
The post The OpenAI Pixel Has Landed; Amazon’s Credit Card Ban Triggers An Ad Boycott appeared first on AdExchanger.","Pix(el) Or It Didn’t Happen
OpenAI is joining the likes of Meta and Google with its own tracking pixel.
The pixel is already live for testing among some advertisers in the ChatGPT ad pilot, an anon… [+5151 chars]",http://www.adexchanger.com/daily-news-roundup/the-openai-pixel-has-landed-amazons-credit-card-ban-triggers-an-ad-boycott/
META,2026-04-17T04:01:00Z,Digiday,Seb Joseph,Future of Marketing Briefing: Why brand builders are back in fashion,"For the better part of a decade, CPG companies hired marketers who could optimize a media plan. Now, they’re hiring ones who can save a brand.","This Future of Marketing Briefing covers the latest in marketing for Digiday+ members and is distributed over email every Friday at 10 a.m. ET. More from the series →For the better part of a decade, … [+9055 chars]",http://digiday.com/marketing/future-of-marketing-briefing-why-brand-builders-are-back-in-fashion/
META,2026-04-17T04:01:00Z,Digiday,Krystal Scanlon,‘Everything is coming down’: ChatGPT ads are getting cheaper,"While the pilot CPM started out at $60, advertisers are now seeing that price drop to as low as $25, just nine weeks into the test.",Advertising in ChatGPT is already getting cheaper. The rate advertisers pay to reach every thousand users has fallen from $60 at launch nine weeks ago to as low as $25 now and counting.It’s early day… [+4100 chars],http://digiday.com/marketing/everything-is-coming-down-chatgpt-ads-are-getting-cheaper/
