article_id,ticker,published_at,source_name,author,title,description,content,url,date
96,GOOG,2026-04-07 10:30:53+00:00,Gothamist,Jessica Gould,Council bill seeks to curb social media time to an hour for NYC kids,"Three teenagers look at their iPhone screens.
 

Councilmember Althea Stevens said she is motivated by the growing concern about the mental health effects of social media on kids. [ more › ]","A City Council member is proposing legislation that would force social media giants to implement a one-hour time limit on kids access to their accounts, unless they are explicitly allowed by a parent… [+4163 chars]",https://gothamist.com/news/council-bill-seeks-to-curb-social-media-time-to-an-hour-for-nyc-kids,2026-04-07 00:00:00+00:00
97,GOOG,2026-04-07 11:37:00+00:00,GlobeNewswire,Mordor Intelligence Private Limited,"Cash Management System Market to Surpass $30 Bn by 2031 with Cloud Deployments Accounting for Over 64% Share, Reports Mordor Intelligence","Cash Management System Market to Grow at 7.01% CAGR Through 2031, Driven by Cloud Adoption...","Hyderabad, April 07, 2026 (GLOBE NEWSWIRE) -- According to a new report by Mordor Intelligence, the cash management system market is experiencing steady expansion, driven by the rapid digital transfo… [+10148 chars]",https://www.globenewswire.com/news-release/2026/04/07/3269013/0/en/Cash-Management-System-Market-to-Surpass-30-Bn-by-2031-with-Cloud-Deployments-Accounting-for-Over-64-Share-Reports-Mordor-Intelligence.html,2026-04-07 00:00:00+00:00
98,GOOG,2026-04-07 14:17:45+00:00,Ibtimes.com.au,Daniel Lee,Alphabet Shares Dip 0.47% as Investors Weigh AI Spending vs. Antitrust Risks Ahead of Q1 Earnings,"Alphabet Inc. Class C shares (NASDAQ: GOOG) slipped 1.40 points, or 0.47%, to $296.26 in morning trading Tuesday, April 7, 2026, as investors continued to balance the company's aggressive artificial intelligence investments against ongoing antitrust pressures…","Alphabet Inc. Class C shares (NASDAQ: GOOG) slipped 1.40 points, or 0.47%, to $296.26 in morning trading Tuesday, April 7, 2026, as investors continued to balance the company's aggressive artificial … [+6666 chars]",https://www.ibtimes.com.au/alphabet-shares-dip-047-investors-weigh-ai-spending-vs-antitrust-risks-ahead-q1-earnings-1865691,2026-04-07 00:00:00+00:00
99,GOOG,2026-04-07 14:38:29+00:00,Yahoo Entertainment,Soumya Eswaran,TCW Relative Value Large Cap Fund Sold Alphabet Inc (GOOG) After Meeting Valuation Characteristics,"TCW funds, an investment management company, released its “TCW Relative Value Large Cap Fund” fourth-quarter 2025 investor letter. A copy of the letter can...","TCW funds, an investment management company, released its TCW Relative Value Large Cap Fund fourth-quarter 2025 investor letter. A copy of the letter can be downloaded here. Equities ended the year o… [+4518 chars]",https://finance.yahoo.com/markets/stocks/articles/tcw-relative-value-large-cap-143829077.html,2026-04-07 00:00:00+00:00
100,GOOG,2026-04-07 14:48:14+00:00,Yahoo Entertainment,Soumya Eswaran,Here’s How Alphabet (GOOG) is Protecting Its Competitive Edge,"Harding Loevner, an asset management company, released its “Global Equity Strategy” fourth-quarter 2025 investor letter. A copy of the letter can be...","Harding Loevner, an asset management company, released its Global Equity Strategy fourth-quarter 2025 investor letter. A copy of the letter can be downloaded here. For most of the past 15 years, US e… [+4107 chars]",https://finance.yahoo.com/markets/stocks/articles/alphabet-goog-protecting-competitive-edge-144814532.html,2026-04-07 00:00:00+00:00
101,GOOG,2026-04-07 15:56:34+00:00,24/7 Wall St.,Joel South,Broadcom’s Long-Term Google TPU Deal Is Bigger Than It Looks for AI Infrastructure,Broadcom (NASDAQ:AVGO) rose 3.65% in a.m. trading on Tuesday after announcing a long-term agreement with Alphabet (NASDAQ:GOOGL) to design and supply custom ...,Broadcom (NASDAQ:AVGO) rose 3.65% in a.m. trading on Tuesday after announcing a long-term agreement with Alphabet(NASDAQ:GOOGL) to design and supply custom Tensor Processing Units (TPUs) and networki… [+4093 chars],https://247wallst.com/investing/2026/04/07/broadcoms-long-term-google-tpu-deal-is-bigger-than-it-looks-for-ai-infrastructure/,2026-04-07 00:00:00+00:00
102,GOOG,2026-04-07 17:41:40+00:00,Common Dreams,Newswire Editor,Attack on Iran's Bushehr reactor would spell disaster,"The recklessness of the US and Israeli bombing attacks on Iran that now threaten to potentially destroy the Bushehr commercial nuclear power plant there, represents a radiological risk of monumental proportions, warned Beyond Nuclear today.The 1,000 megawatt …","The bottom 95% of Americans will generally see higher taxes, according to report author Michael Ettlinger, a senior fellow at ITEP and the University of New Hampshire's Carsey School of Public Policy… [+4379 chars]",https://www.commondreams.org/newswire/attack-on-iran-s-bushehr-reactor-would-spell-disaster,2026-04-07 00:00:00+00:00
103,GOOG,2026-04-07 18:42:48+00:00,Cosmopolitan.com,"Mikhaila Archer, Christen A. Johnson",34 Fun Games to Play With Friends to Amp Up Your Hang Outs,Bored of sitting in front of a computer or TV screen together? Try these 34 fun friend challenges from TikTok that'll keep your crew occupied.,"Trust me, there is truly nothing better than just being with your friendsno real plans, just vibes in someones apartment for the night. Naturally, when you do want something a little more structured,… [+13383 chars]",https://www.cosmopolitan.com/lifestyle/a70954745/games-to-play-with-friends/,2026-04-07 00:00:00+00:00
104,GOOG,2026-04-07 19:23:09+00:00,Insurance Journal,Admin,Google Adds Mental Health Tools to Gemini Chatbot After Lawsuit,"Alphabet Inc.’s Google plans to introduce new mental health support features for its Gemini chatbot as the company and rivals, like OpenAI, have faced several lawsuits accusing their artificial intelligence tools of leading to harm. Gemini will add an interfa…","Alphabet Inc.’s Google plans to introduce new mental health support features for its Gemini chatbot as the company and rivals, like OpenAI, have faced several lawsuits accusing their artificial intel… [+1788 chars]",https://www.insurancejournal.com/news/national/2026/04/07/864866.htm,2026-04-07 00:00:00+00:00
105,GOOG,2026-04-07 22:24:13+00:00,CNBC,Jennifer Elias,Google CEO Sundar Pichai says 'AI shift' opens opportunities to invest in startups,"Alphabet is in investor in some of the highest-valued private companies, including SpaceX, Anthropic and Stripe.","With Alphabet poised to earn potentially $100 billion or more from its 2015 bet on Elon Musk's SpaceX, Google CEO Sundar Pichai said the explosion of artificial intelligence has opened the door to mo… [+3149 chars]",https://www.cnbc.com/2026/04/07/google-ceo-pichai-says-ai-shift-opens-opportunities-invest-startups.html,2026-04-07 00:00:00+00:00
106,GOOG,2026-04-08 07:35:47+00:00,Ibtimes.com.au,Daniel Lee,"YouTube Down for Millions? Global Outage Chaos Hits Video Giant on April 8, 2026","YouTube appeared to suffer another widespread disruption Wednesday, leaving millions of users worldwide unable to load videos, with reports of blank homepages, endless buffering and error messages flooding social media and outage trackers as the platform's ma…","YouTube appeared to suffer another widespread disruption Wednesday, leaving millions of users worldwide unable to load videos, with reports of blank homepages, endless buffering and error messages fl… [+7610 chars]",https://www.ibtimes.com.au/youtube-down-millions-global-outage-chaos-hits-video-giant-april-8-2026-1865765,2026-04-08 00:00:00+00:00
107,GOOG,2026-04-08 12:50:06+00:00,Insurance Journal,Admin,"Investors Press Amazon, Microsoft and Google on Water, Power Use in Data Centers","Amazon, Microsoft and Alphabet’s Google have each recently abandoned construction of multibillion-dollar data centers over community opposition and now the companies are coming under shareholder pressure over the environmental impact of their projects. More t…","Amazon, Microsoft and Alphabet’s Google have each recently abandoned construction of multibillion-dollar data centers over community opposition and now the companies are coming under shareholder pres… [+3827 chars]",https://www.insurancejournal.com/news/national/2026/04/08/864987.htm,2026-04-08 00:00:00+00:00
108,GOOG,2026-04-08 13:05:00+00:00,TechRadar,Craig Hale,Alphabet CEO Sundar Pichai says 'AI shift' makes this a great time to invest in new start-ups,Sundar Pichai believes now is a great time to start small and invest in AI startups ahead of major growth.,"<ul><li>Google wants to ""deploy capital in a good way"" among early AI startups</li><li>Hidden gem projects cover areas like data centers in space and quantum computing</li><li>The company invests in … [+2891 chars]",https://www.techradar.com/pro/alphabet-ceo-sundar-pichai-says-ai-shift-makes-this-a-great-time-to-invest-in-new-start-ups,2026-04-08 00:00:00+00:00
109,GOOG,2026-04-08 15:32:00+00:00,Ibtimes.com.au,Mike Clair,Alphabet Class C Shares Surge 3.3% to $313.96 on AI Momentum and Broadcom Partnership,"Alphabet Inc.'s Class C shares (NASDAQ: GOOG) climbed more than 3% midday Wednesday, reaching $313.96, as investors cheered fresh signs of strength in the company's artificial intelligence initiatives and cloud computing business amid a broader technology sec…","Alphabet Inc.'s Class C shares (NASDAQ: GOOG) climbed more than 3% midday Wednesday, reaching $313.96, as investors cheered fresh signs of strength in the company's artificial intelligence initiative… [+7382 chars]",https://www.ibtimes.com.au/alphabet-class-c-shares-surge-33-31396-ai-momentum-broadcom-partnership-1865834,2026-04-08 00:00:00+00:00
110,GOOG,2026-04-08 16:00:10+00:00,pymnts.com,PYMNTS,Google Finance Scales AI Tools to 100 More Countries,"The new artificial intelligence (AI)-powered Google Finance is set to expand beyond the United States and India, adding more than 100 countries over the coming weeks. Launched in the U.S. in August and India in November, the AI-powered Google Finance will soo…","The new artificial intelligence (AI)-powered Google Finance is set to expand beyond the United States and India, adding more than 100 countries over the coming weeks.Launched in the U.S. in August an… [+2170 chars]",https://www.pymnts.com/google/2026/google-finance-scales-ai-tools-to-100-more-countries/,2026-04-08 00:00:00+00:00
111,GOOG,2026-04-08 16:03:50+00:00,CNBC,Jonathan Vanian,"Meta debuts new AI model, attempting to catch Google, OpenAI after spending billions","Meta debuted its first major large language model, Muse Spark, spearheaded by chief AI officer Alexandr Wang, who leads Meta Superintelligence Labs.","Meta is debuting its first major artificial intelligence model since the costly hiring of Scale AI's Alexandr Wang nine months ago, as the Facebook parent aims to carve out a niche in a market that's… [+1983 chars]",https://www.cnbc.com/2026/04/08/meta-debuts-first-major-ai-model-since-14-billion-deal-to-bring-in-alexandr-wang.html,2026-04-08 00:00:00+00:00
112,GOOG,2026-04-08 17:40:22+00:00,Afterdawn.com,Petteri Pyyny,"Samsung's profits surge, as memory gets ridiculously expensive","Almost all electronics companies have been struggling due to the memory crisis that began in autumn 2025. Companies have been forced to cut their margins, downgrade the specs of their upcoming products - and gradually pass on sharply increased costs to consum…","The surge in prices of memory chips and NAND flash used in SSDs is largely driven by AI companies, which are racing to build data centers around the world. In the process, they are effectively buying… [+2372 chars]",https://www.afterdawn.com/news/article.cfm/2026/04/08/samsung-profits-surge-as-memory-gets-ridiculously-expensive,2026-04-08 00:00:00+00:00
113,GOOG,2026-04-08 19:35:39+00:00,24/7 Wall St.,David Moadel,Alphabet Climbs 4% on Waymo’s Nashville Expansion: The Self-Driving Bet Is Starting to Pay Off,"Alphabet‘s (NASDAQ:GOOGL) stock is up 4% in Wednesday’s session, moving from $305.46 to $317 as investors cheer the latest geographic expansion of Waymo’s...","<ul><li>Alphabet (GOOGL) stock rose 4% to $317 as Waymo launched autonomous ride-hailing service in Nashville, joining San Francisco, Los Angeles, Phoenix, and Austin.
</li><li>Google Search remains… [+5496 chars]",https://247wallst.com/investing/2026/04/08/alphabet-climbs-4-on-waymos-nashville-expansion-the-self-driving-bet-is-starting-to-pay-off/,2026-04-08 00:00:00+00:00
114,GOOG,2026-04-09 03:04:00+00:00,New Zealand Herald,Chris Keall,KiwiSaver boss pours cold water on Chris Liddell’s AI call-to-arms; surging EV sales confirmed; ChatGPT’s timer fibs – Tech Insider,PLUS: Why does ChatGPT lie?,"In a Herald NOW Businessinterview with Garth Bray, Liddell added that the Government could potentially introduce tax breaks for small to medium businesses that adopt AI.
Liddell didnt seem keen on t… [+8714 chars]",https://www.nzherald.co.nz/business/kiwisaver-boss-pours-cold-water-on-chris-liddells-ai-call-to-arms-exploding-ev-sales-confirmed-chatgpts-timer-fibs-tech-insider/premium/VTF4RFOIKRBIVNR4DWSMAQVEQQ/,2026-04-09 00:00:00+00:00
115,GOOG,2026-04-09 08:53:15+00:00,Ibtimes.com.au,Daniel Lee,Top 10 Most Innovative CEOs in the World 2026: AI Visionaries Reshaping Industries,"As artificial intelligence accelerates from hype to infrastructure in 2026, a select group of CEOs stands out for turning bold ideas into transformative realities across technology, energy, space and computing. These leaders are not just managing companies — …","As artificial intelligence accelerates from hype to infrastructure in 2026, a select group of CEOs stands out for turning bold ideas into transformative realities across technology, energy, space and… [+6899 chars]",https://www.ibtimes.com.au/top-10-most-innovative-ceos-world-2026-ai-visionaries-reshaping-industries-1865883,2026-04-09 00:00:00+00:00
116,GOOG,2026-04-09 12:03:43+00:00,CleanTechnica,Carolyn Fortuna,"What Do SpaceX, xAI, And X Have In Common? Is It Tesla?","Billionaire Elon Musk surprised lots of people with his quick February merger between SpaceX and his artificial intelligence lab xAI. He is now in the process of adding up to $75 billion to the current estimated $2 trillion-plus SpaceX valuation, and, with th…","Support CleanTechnica's work through a Substack subscription or on Stripe.
Billionaire Elon Musk surprised lots of people with his quick February merger between SpaceX and his artificial intelligenc… [+10431 chars]",https://cleantechnica.com/2026/04/09/what-do-spacex-xai-and-x-have-in-common-is-it-tesla/,2026-04-09 00:00:00+00:00
117,GOOG,2026-04-09 12:46:24+00:00,Insurance Journal,Admin,DOJ Top Antitrust Litigators Exit After Ticketmaster Accord,"The US Justice Department’s top antitrust litigator and three senior trial attorneys that led cases against Live Nation Entertainment Inc., Apple Inc. and Alphabet Inc.’s Google are leaving the agency, according to people familiar with their plans. Some of th…","The US Justice Department’s top antitrust litigator and three senior trial attorneys that led cases against Live Nation Entertainment Inc., Apple Inc. and Alphabet Inc.’s Google are leaving the agenc… [+4226 chars]",https://www.insurancejournal.com/news/national/2026/04/09/865131.htm,2026-04-09 00:00:00+00:00
118,GOOG,2026-04-09 13:43:15+00:00,Crypto Briefing,Vivian Nguyen,Intel and Google expand collaboration to integrate CPUs and IPUs at scale,"This collaboration could accelerate AI advancements, enhance cloud infrastructure efficiency, and drive innovation across industries.
The post Intel and Google expand collaboration to integrate CPUs and IPUs at scale appeared first on Crypto Briefing.",Google Cloud will keep using Intel Xeon processors for diverse workloads while the companies expand development of custom IPUs to boost efficiency and utilization. Intel and Google are deepening thei… [+1157 chars],https://cryptobriefing.com/intel-google-ai-partnership-cloud-infrastructure/,2026-04-09 00:00:00+00:00
119,GOOG,2026-04-09 14:32:37+00:00,24/7 Wall St.,David Moadel,William O’Neil Reinstates Alphabet With a Buy: Is the Search Giant’s Self-Driving Future Finally Getting Its Due?,Wall Street’s conviction around Alphabet‘s (NASDAQ:GOOGL) long-term story keeps building. William O’Neil has reinstated coverage of Alphabet stock with a Buy...,"<ul><li>William ONeil (GOOGL) reinstated Alphabet with a Buy rating, citing the companys diversified growth engines spanning AI-powered search, YouTube, Google Cloud (up 48% YoY), and Waymos autonomo… [+4782 chars]",https://247wallst.com/investing/2026/04/09/william-oneil-reinstates-alphabet-with-a-buy-is-the-search-giants-self-driving-future-finally-getting-its-due/,2026-04-09 00:00:00+00:00
120,GOOG,2026-04-09 15:07:20+00:00,Business Insider,sobrient@insider.com (Samuel O'Brient),"Investors are getting the SpaceX IPO wrong, and the real value is in its 'sovereign AI,' hedge fund manager Gene Munster says",A longtime tech investor argues that SpaceX could achieve a level of AI capability unmatched by other major companies working on the technology.,"Wall Street is eager to get a piece of SpaceX's historic IPO, but one prominent hedge fund manager thinks investors are missing the big picture regarding what could end up being the biggest driver of… [+2355 chars]",https://www.businessinsider.com/spacex-ipo-gene-munster-elon-musk-terafab-ai-satellites-2026-4,2026-04-09 00:00:00+00:00
121,GOOG,2026-04-09 15:11:22+00:00,The Next Web,Cristian Dina,Demis Hassabis says Google DeepMind had to return to its startup roots after the Brain merger,"In short: Demis Hassabis, speaking on the 20VC podcast with Harry Stebbings in early April 2026, described how Google DeepMind has accelerated its pace over the past two to three years by merging Google Brain’s compute resources with DeepMind’s research cultu…","In short: Demis Hassabis, speaking on the 20VC podcast with Harry Stebbings in early April 2026, described how Google DeepMind has accelerated its pace over the past two to three years by merging Goo… [+6388 chars]",https://thenextweb.com/news/google-deepmind-hassabis-startup-pace/,2026-04-09 00:00:00+00:00
122,GOOG,2026-04-09 16:44:48+00:00,Ibtimes.com.au,Tony Jackson,Alphabet Stock Climbs Modestly as Google Expands AI Chip Partnership With Intel Amid Ceasefire Relief Rally,"Alphabet Inc. Class C shares rose modestly midday Thursday, trading near $316 as investors digested the latest developments in the company's aggressive artificial intelligence push, including an expanded partnership with Intel on AI infrastructure, while broa…","Alphabet Inc. Class C shares rose modestly midday Thursday, trading near $316 as investors digested the latest developments in the company's aggressive artificial intelligence push, including an expa… [+6737 chars]",https://www.ibtimes.com.au/alphabet-stock-climbs-modestly-google-expands-ai-chip-partnership-intel-amid-ceasefire-relief-1865909,2026-04-09 00:00:00+00:00
123,GOOG,2026-04-09 17:55:45+00:00,Business Insider,nbuchanan@insider.com (Naomi Buchanan),Wall Street analysts are gushing over Meta's Muse Spark AI model,"Meta released a new AI model, prompting a wave of fresh bullishness from Wall Street's top equity research desks.","Meta unveiled its ""most powerful"" AI model to date this week and Wall Street is into it.
The new Meta large language model (LLM) competes with, and even outperforms, OpenAI and Google Gemini's most … [+3747 chars]",https://www.businessinsider.com/meta-stock-ai-model-tech-wall-street-analysts-bull-buy-2026-4,2026-04-09 00:00:00+00:00
124,GOOG,2026-04-09 19:09:59+00:00,Ibtimes.com.au,Mike Clair,Hut 8 Stock Explodes Past $63 on AI Data Center Pivot as Bitcoin Miner Transforms Into Powerhouse,"MIAMI — Hut 8 Corp. shares surged more than 3% Thursday to trade around $63.72, extending a blistering multi-day rally that has pushed the stock up sharply in recent sessions as investors pile into the former Bitcoin miner's aggressive shift toward artificial…","MIAMI — Hut 8 Corp. shares surged more than 3% Thursday to trade around $63.72, extending a blistering multi-day rally that has pushed the stock up sharply in recent sessions as investors pile into t… [+7144 chars]",https://www.ibtimes.com.au/hut-8-stock-explodes-past-63-ai-data-center-pivot-bitcoin-miner-transforms-powerhouse-1865953,2026-04-09 00:00:00+00:00
125,GOOG,2026-04-09 20:00:00+00:00,OilPrice.com,Haley Zaremba,Big Tech Is Quietly Fueling a Natural Gas Boom,"The AI explosion is causing demand for energy to skyrocket around the world. The projections for the future of energy use by data centers are staggering, and the private and public sectors alike are rushing to get ahead of the issue. While Big Tech has thrown…","Mexico is considering a return…
The attack on Qatars Ras…
U.S. LNG exports hit a…
Set us as your preferred Google source
By Haley Zaremba - Apr 09, 2026, 3:00 PM CDTThe AI explosion is causing de… [+4288 chars]",https://oilprice.com/Energy/Natural-Gas/Big-Tech-Is-Quietly-Fueling-a-Natural-Gas-Boom.html,2026-04-09 00:00:00+00:00
126,GOOG,2026-04-10 02:50:45+00:00,The Times of India,Bloomberg,Is the world finally going to tariff big tech?,"The WTO failed to renew its long-standing moratorium on tariffs for e-commerce, ending a near 30-year consensus that kept digital trade duty-free. This opens the door for countries to consider taxing cross-border digital services such as software and streamin…","One of the pillars of the global economy fell a few weeks ago, and practically nobody noticed. The 14th ministerial conference of the World Trade Organization ended its meeting in Cameroon last month… [+4767 chars]",https://economictimes.indiatimes.com/news/international/business/google-alphabet-amazon-is-the-world-finally-going-to-tariff-big-tech/articleshow/130157680.cms,2026-04-10 00:00:00+00:00
127,GOOG,2026-04-10 09:46:44+00:00,Ibtimes.com.au,Daniel Lee,10 Best AI Chip Makers in 2026: NVIDIA Dominates AI Chip Race as Market Surges Toward $500 Billion Milestone,"SAN FRANCISCO — NVIDIA Corp. solidified its commanding lead in the exploding artificial intelligence chip sector in early 2026, capturing roughly 80-85% of the AI accelerator market while the broader AI semiconductor industry hurtled toward half a trillion do…","SAN FRANCISCO — NVIDIA Corp. solidified its commanding lead in the exploding artificial intelligence chip sector in early 2026, capturing roughly 80-85% of the AI accelerator market while the broader… [+8971 chars]",https://www.ibtimes.com.au/10-best-ai-chip-makers-2026-nvidia-dominates-ai-chip-race-market-surges-toward-500-billion-1866051,2026-04-10 00:00:00+00:00
128,GOOG,2026-04-10 09:50:01+00:00,Business Insider,jciolli@businessinsider.com (Joe Ciolli),Alphabet steamrolled BI's stock bracket. Here are 4 things your picks revealed.,Bracket voters largely opted for more proven companies that they interact with on a daily basis.,"After three weeks of voting and general bracket madness, First Trade readership has selected ALPHABETas the Magnificent 7 (plus Palantir) stock they'd most like to own for the next 10 years.
The Goo… [+2772 chars]",https://www.businessinsider.com/march-madness-style-bracket-crowned-alphabet-as-top-stock-pick-2026-4,2026-04-10 00:00:00+00:00
129,GOOG,2026-04-10 11:48:24+00:00,Financial Post,Bloomberg News,Anthropic Agrees to Rent CoreWeave AI Capacity to Power Claude,Anthropic PBC agreed to rent data center capacity from CoreWeave Inc. as part of efforts to handle increasing demand for its artificial intelligence services.,"(Bloomberg) Anthropic PBC agreed to rent data center capacity from CoreWeave Inc. as part of efforts to handle increasing demand for its artificial intelligence services.
THIS CONTENT IS RESERVED FO… [+3895 chars]",https://financialpost.com/pmn/business-pmn/anthropic-agrees-to-rent-coreweave-ai-capacity-to-power-claude,2026-04-10 00:00:00+00:00
130,GOOG,2026-04-10 13:00:33+00:00,Observer,"Alexandra Tremayne-Pengelly, Alexandra Tremayne-Pengelly","Sundar Pichai Doubles Down on Startups as Google Expects Windfall From Anthropic, SpaceX","Under Sundar Pichai, Google’s A.I. startup investments are proving wiser and more profitable than its in-house A.I. tools so far.","Pichais bets on outside A.I. startups may be more lucrative than Googles internal projects. Jakub Porzycki/NurPhoto via Getty Images
Sundar Pichais biggest A.I. wins may come from other companies in… [+2780 chars]",https://observer.com/2026/04/google-sundar-pichai-ai-startup-bets/,2026-04-10 00:00:00+00:00
131,GOOG,2026-04-10 15:26:53+00:00,Ibtimes.com.au,Daniel Lee,Alphabet Stock Edges Higher as AI Momentum and Cloud Surge Offset Massive 2026 CapEx Concerns,"Alphabet Inc. Class C shares inched up modestly Friday, trading around $316.80 after gaining 0.43 cents or 0.14%, as investors weighed the tech giant's accelerating artificial intelligence initiatives against plans for record capital spending that could press…","Alphabet Inc. Class C shares inched up modestly Friday, trading around $316.80 after gaining 0.43 cents or 0.14%, as investors weighed the tech giant's accelerating artificial intelligence initiative… [+6736 chars]",https://www.ibtimes.com.au/alphabet-stock-edges-higher-ai-momentum-cloud-surge-offset-massive-2026-capex-concerns-1866093,2026-04-10 00:00:00+00:00
132,GOOG,2026-04-10 17:30:02+00:00,Barchart.com,Will Ashworth,These 3 Unusually Active Mag 7 Calls Are Great Hail Mary Bets for Under $100,The Magnificent 7 had 82 unusually active call options on Thursday. Twelve of them could be had for under $100. Here are the three best Hail Mary bets to buy...,"I was saying to a work colleague yesterday how fast the week has gone by; I cant believe its already Friday. I guess a major global war has that effect.
For golf fans (Im one), this weekend is the M… [+5399 chars]",https://www.barchart.com/story/news/1246113/these-3-unusually-active-mag-7-calls-are-great-hail-mary-bets-for-under-100,2026-04-10 00:00:00+00:00
133,GOOG,2026-04-10 17:59:31+00:00,phillymag.com,Malcolm Burnley,"Philly’s Driverless Future Is Here, Whether We’re Ready or Not","Mamadu Barry — a 28-year-old structural engineer and part-time Uber driver — was behind the wheel this past February when he first spotted the future, […]","LongformAs Waymo taxis prepare to launch here, urgent questions about safety, jobs, and who this technology actually serves still need to be answered.
Is Philly ready for Waymo? / Photograph via Log… [+21198 chars]",https://www.phillymag.com/news/2026/04/10/waymo-robotaxi-philadelphia/,2026-04-10 00:00:00+00:00
134,GOOG,2026-04-10 18:10:56+00:00,Crypto Briefing,Editorial Team,"Sundar Pichai: Google’s transformers revolutionize search and translation, the future of search is agent-based, and speed is key to product differentiation | Cheeky Pint","Google's AI advancements are reshaping search, moving beyond traditional interfaces to agent-based systems.
The post Sundar Pichai: Google’s transformers revolutionize search and translation, the future of search is agent-based, and speed is key to product di…","Google's AI advancements are reshaping search, moving beyond traditional interfaces to agent-based systems. Key takeaways
<ul><li>Google’s development of transformers significantly improved translat… [+5168 chars]",https://cryptobriefing.com/sundar-pichai-googles-transformers-revolutionize-search-and-translation-the-future-of-search-is-agent-based-and-speed-is-key-to-product-differentiation-cheeky-pint/,2026-04-10 00:00:00+00:00
135,GOOG,2026-04-11 01:58:59+00:00,The Times of India,Reuters,"JD Vance, Bessent question tech giants on AI security before Anthropic's Mythos release","Anthropic's Dario ​Amodei, Alphabet's Sundar Pichai, OpenAI's Sam Altman, Microsoft's Satya Nadella and the heads of ​Palo Alto Networks and CrowdStrike were ⁠on ‌the call, according to ​the ​report.",US Vice President JD Vance and Treasury Secretary Scott Bessent questioned leading tech CEOs about AI model security and how to respond to cyber attacks a week before Anthropic released its new Mytho… [+794 chars],https://economictimes.indiatimes.com/tech/artificial-intelligence/jd-vance-bessent-questions-tech-giants-on-ai-security-before-anthropics-mythos-release/articleshow/130182975.cms,2026-04-11 00:00:00+00:00
136,GOOG,2026-04-11 01:58:59+00:00,The Times of India,Reuters,"JD Vance, Bessent questions tech giants on AI security before Anthropic's Mythos release","Anthropic's Dario ​Amodei, Alphabet's Sundar Pichai, OpenAI's Sam Altman, Microsoft's Satya Nadella and the heads of ​Palo Alto Networks and CrowdStrike were ⁠on ‌the call, according to ​the ​report.",US Vice President JD Vance and Treasury Secretary Scott Bessent questioned leading tech CEOs about AI model security and how to respond to cyber attacks a week before Anthropic released its new Mytho… [+794 chars],https://economictimes.indiatimes.com/tech/technology/jd-vance-bessent-questions-tech-giants-on-ai-security-before-anthropics-mythos-release/articleshow/130182990.cms,2026-04-11 00:00:00+00:00
137,GOOG,2026-04-11 15:15:28+00:00,24/7 Wall St.,Rich Duprey,Analysts Love Alphabet Stock — They Just Can’t Agree On a Direction,"Alphabet (NASDAQ:GOOG) is drawing sharply divergent calls from two respected Wall Street firms, even as both maintain bullish ratings. Wolfe Research trimmed...","<ul><li>Mizuho raised its Alphabet (GOOG) price target to $420, citing the companys Anthropic partnership and stronger Google Cloud growth potential, while Wolfe Research trimmed its target to $360, … [+4978 chars]",https://247wallst.com/investing/2026/04/11/analysts-love-alphabet-stock-they-just-cant-agree-on-a-direction/,2026-04-11 00:00:00+00:00
138,GOOG,2026-04-12 05:01:27+00:00,The Daily Caller,Seton Motley,SETON MOTLEY: Someone Should Sue To Break Up Big Tech’s DC Lobby Monopoly,Big Tech spends metric tons of lobby money.  On just about everyone in D.C.  To ensure that no one in D.C. does anything Big Tech doesn’t like. And it’s worked,"Big Tech spends metric tons of lobby money.  On just about everyone in D.C.  To ensure that no one in D.C. does anything Big Tech doesn’t like.
And it’s worked – like a charm.
Thirty years of the I… [+5884 chars]",https://dailycaller.com/2026/04/12/opinion-someone-should-sue-to-break-up-big-techs-dc-lobby-monopoly-seton-motley/,2026-04-12 00:00:00+00:00
139,GOOG,2026-04-12 05:40:00+00:00,Potaroo.net,,NZNOG 2026,"NZNOG 2026 was held in Christchurch in March 2026. The NZ national community has a long track record of innovation, both in technology and in the underlying investment models for its network infrastructure. Here's a summary of some of the sessions that I foun…","NZNOG 2026April 2026
NZNOG 2026 was held in Christchurch in March 2026. The networking community continues to grow, and the attendee count of 260 was the largest so far. New Zealand is a moderately … [+30019 chars]",https://www.potaroo.net/ispcol/2026-04/nznog26.html,2026-04-12 00:00:00+00:00
140,GOOG,2026-04-12 06:28:05+00:00,Ibtimes.com.au,Mike Clair,Alphabet Stock 2026: Buy or Sell GOOGL as AI Momentum and $180B CapEx Bet Collide Ahead of Q1 Earnings,"NEW YORK — Alphabet Inc. (NASDAQ: GOOGL) shares traded around $317 as of April 10, 2026, with Wall Street maintaining a strong consensus ""Buy"" or ""Moderate Buy"" rating amid robust AI-driven growth in Google Cloud and Search, even as the company prepares for s…","NEW YORK — Alphabet Inc. (NASDAQ: GOOGL) shares traded around $317 as of April 10, 2026, with Wall Street maintaining a strong consensus ""Buy"" or ""Moderate Buy"" rating amid robust AI-driven growth in… [+5356 chars]",https://www.ibtimes.com.au/alphabet-stock-2026-buy-sell-googl-ai-momentum-180b-capex-bet-collide-ahead-q1-earnings-1866214,2026-04-12 00:00:00+00:00
